X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-0.5623647,-4.0491123,-0.097291,2.8101268,1.1732593,-1.1878955,-1.3867451,1.2552223,-1.0510448,-1.2600759,-0.7719434,-0.3508724,-0.85137343,1.300344,-1.414879,-0.13552953,-0.5552516,-0.658713,-1.1551178,-0.009045061,-0.38266143,-0.9915486,1.1043022,-0.7485569,-0.77113634,-0.34107542,-0.8384921,-1.1357952,-0.3300898,1.5033004,-1.9811896,1.5535593,-0.90594506,-1.1510471,3.0104766,0.3581521,0.13968238,-1.015903,-0.37059742,1.1288456,-0.016558558,0.09988414,-1.4569346,-1.3150616,0.1570878,0.9062704,-0.6643008,1.7935269,1.6024214,-2.9919584,1.065460901632121,8.282522981715942
-0.6315637,0.0383864,-0.31358236,-2.7929695,0.08157775,0.39117157,0.4853741,0.052990947,0.9665514,-0.89804524,-0.20902112,-0.18466118,0.8723267,1.4008205,1.0747483,1.2888314,-1.055626,-0.9722823,1.0554706,-0.32371563,0.27337188,0.53582597,1.2056036,0.8901343,0.7610102,0.12536539,1.3721614,1.1899033,-2.0303564,0.2691065,-1.5706036,-0.7934039,-1.5126121,-0.9603505,1.3004183,3.971773,1.5743718,1.4425778,-1.6237317,-0.29055652,0.374641,-0.6177644,1.2091982,-1.1918365,-0.91305673,-2.5982542,1.0502101,0.8446964,-0.62592286,-2.234535,3.833455355089579,0.91466107884671
8.219249,-0.5343117,-1.1793745,1.824987,7.797625,0.6062461,-1.1380618,0.44458646,0.46249527,-1.5950634,-0.13034354,-0.995775,-0.18328023,2.649008,-2.3053083,2.090184,-3.8000824,-2.5795555,-0.042572856,2.1723711,-0.13599913,2.1704223,-1.3310391,3.0269837,2.975052,-2.0595891,2.0499523,0.12553073,0.74667025,-2.4387887,1.1442604,0.6950064,-0.4550509,1.2534456,1.092727,0.09769195,0.37196845,0.4229071,-0.5623234,-0.4510783,-0.2772111,-2.7628944,0.12204337,-0.72710896,-1.9148477,1.9580669,0.1733332,-0.73062974,-1.8929657,-0.1859656,-6.930829314201066,1.192468191417013
-4.733957,-0.99937177,0.06692079,-2.3794925,0.06588057,-1.2262256,-1.1796184,-0.5857403,1.76462,1.4906366,-1.1793593,-0.8554592,0.5569079,0.41196862,-0.09306647,2.1564803,0.06631969,0.63398135,-1.7417892,1.7212005,0.14167598,-3.7213218,-1.5834495,-1.4650191,0.9310593,0.15148103,-1.0572056,0.562181,-0.93103576,0.548882,-0.0036970822,1.8023441,0.19766864,1.6482295,-0.9928713,-1.072915,1.5799613,0.11525894,-0.77605903,0.8082644,0.3958436,-3.4376063,-3.0492847,-0.5920962,1.3312203,-1.7484992,0.5273628,0.029232278,2.2564213,3.1281993,3.611094496399508,2.7558631396506974
-3.8478231,-1.6403054,0.07283994,-2.788215,0.84334666,0.48383245,2.2135775,1.8076295,-0.06315523,0.044435024,-0.89908946,-2.2929406,1.0535375,0.3677373,0.52417463,3.2034273,-0.7933281,0.20091411,1.6557634,-2.03148,-1.2841083,2.35381,1.13649,0.74275666,-0.11779618,0.402545,-1.926973,0.42770725,-2.2263348,-0.7487821,2.0564067,-1.7136189,-0.24193867,-2.2012553,-1.7111088,-0.8964275,0.5116971,-0.101802655,0.4852758,-1.050265,-3.3129783,0.38845026,-0.13465585,-0.32455453,0.33360654,-2.564844,-1.0453382,-1.0284585,2.1522682,-1.7293348,4.944535585492607,0.8151999265272151
-4.137301,13.570279,-1.0446023,7.114251,0.012749046,-4.584135,0.09385806,4.9849358,2.8977568,1.493581,-1.449465,1.6747601,1.0138623,1.674917,4.865146,-0.29493245,1.3130945,0.9766275,2.624867,-2.1310902,3.0435274,-0.02129893,1.3880984,-1.0108404,1.5289074,1.544504,2.0919724,1.2439296,1.6887908,-1.5875006,-3.976187,3.201858,0.805856,0.7740699,0.27655408,1.6942803,-0.28729236,0.16784167,3.0034692,-0.8807611,2.3872657,-1.4016342,-0.5934492,-0.046771497,-0.78827757,-3.8208513,-4.126461,-1.822088,1.176683,-3.7333646,2.337985593579203,-4.513293636108258
-0.5382844,-6.1423154,-1.4992578,4.0651097,0.96829456,-0.95764935,-0.08883065,0.6365366,-0.29305533,-1.6963965,-0.48195037,-2.1983743,0.6586341,0.9182072,0.006566733,-0.96578264,-0.8533998,1.4645097,0.05471748,-2.3041961,-1.088457,2.8262322,-0.24950477,-1.3038361,-0.8348236,0.3046953,3.637142,-1.6736952,-0.14607015,-1.3471779,-1.3022412,-0.71673113,-1.5635644,1.009139,-1.0135186,0.7429278,-2.0164592,2.3911667,1.7936087,2.0024285,-1.88041,-1.3652189,-0.49008578,0.29702044,-1.0598387,-0.45375788,-0.010795657,2.2818046,1.2460146,-0.7030939,1.4333169860164559,8.38893766402565
12.246691,0.071058154,-0.31118047,-2.5311856,-1.0193694,-0.38919476,-4.0464454,-0.67983735,-0.5016339,-0.36173022,0.08985909,1.0253804,1.7671514,0.31907618,-0.5059642,1.2134562,0.38462886,0.48432392,-1.6425139,-0.5583051,0.3063777,-0.80460346,-0.5463956,-1.204622,1.657318,0.0078581795,0.21430795,-0.27798957,-1.0055404,0.5150859,1.5258743,0.30581614,-0.18086365,-0.34647718,0.9979298,1.5902958,-0.88938546,0.40366757,-1.5328668,0.15995198,1.7996587,1.8343532,-0.46279666,-0.98158735,-1.2056667,0.6088054,1.4319038,2.47244,0.9179696,2.4976957,-6.679271187139402,4.350860966495342
-3.0421405,-1.3897339,0.4724177,-2.928114,0.3575969,-2.0812569,-0.40009114,0.48886898,1.8346395,1.5470915,0.16445787,0.6242521,0.65945137,-1.2937994,-0.91489804,0.13178438,1.6292267,-2.4734092,-0.724085,-0.13274641,-0.78171545,0.36989927,0.050190084,0.448733,0.69735074,0.50235033,-1.838833,-0.8400022,-1.40736,1.6428636,-1.5286505,-0.2286577,-0.8408147,-0.26681077,-0.30771825,-1.5289655,-0.9274216,-0.3227596,-1.3371149,0.022876378,-1.9467478,-1.8760616,1.0935011,-0.6350261,-1.1506791,0.4247803,-0.0073943585,-0.62749434,0.19633597,-3.257828,3.1393390001052195,3.2118538374032366
14.115099,1.0527664,-0.629857,-1.5937002,-4.2910395,1.0996125,1.1764122,-2.8497047,0.33077827,1.5088506,-0.3619847,0.74715924,-1.4190158,-0.9017023,-2.2089427,-0.37929922,1.2664657,-1.1363951,1.4813672,0.97255766,1.1799296,0.19098888,0.5630268,2.6084368,-1.5460019,-0.33944193,0.72014487,2.9188898,-0.994771,-0.64421034,1.7067958,-1.4719622,-2.7808719,1.3853564,0.79919475,-2.604053,1.5210131,-3.0831664,1.1448537,0.11686521,-2.1415918,2.6604633,1.736873,1.3582289,1.3148834,-0.90920794,-1.1898175,-2.4522684,-2.9276628,0.28052998,-7.893674863306208,5.045494579922543
-2.7618873,14.052691,-1.3391545,9.142558,-0.89359015,-5.419914,-0.73704857,-2.7297966,1.5994227,0.4126363,0.60548884,2.8994539,-2.0202289,2.6733367,-1.1983436,2.379813,-0.32557195,0.96172506,-1.9904883,-2.1719508,-0.07163009,1.0005275,0.39924777,-0.4397986,4.8103776,1.5918325,-2.514908,3.016123,-5.973843,-0.44468436,-1.0064111,0.67453265,1.9250368,1.6938622,-1.1307188,-2.1201577,2.3954268,-5.370205,0.47914037,-0.011634797,-2.6433134,0.20597199,-0.38671622,-0.5105626,2.9207594,-2.7835321,-4.042588,-3.719008,-4.278141,-4.1331058,2.541575467642643,-4.228815543143394
-4.995363,11.846495,0.035843194,5.5399,0.7630706,-4.75108,1.152272,-1.681097,0.28462082,-0.9650455,2.6657782,-1.8310063,0.77289534,-1.7637728,2.9817739,-0.45713633,-1.215714,2.6201956,-3.1347694,3.1709511,-0.39941245,1.0902032,0.048119575,1.0159658,0.5319031,0.34106556,2.3674963,1.2636695,1.4275609,-1.5671221,-2.233841,2.7828684,0.26232702,1.6226022,-1.600128,0.011014104,0.0010412438,-0.10724358,3.5594501,0.6745094,1.0749251,1.2842783,0.8342976,1.0491271,0.10457525,-2.7522252,-0.27285033,5.061598,-2.3136773,-2.3998199,3.588379290360782,-4.552078680130838
-2.861195,-0.5854152,2.6733408,3.03564,-4.0173798,-3.2579944,3.4503605,0.041977584,-3.352738,3.2506273,5.2169504,2.1639397,-4.020538,0.37194154,1.397063,-2.1683831,3.3509386,0.15082109,0.14085676,-2.423888,-1.0186347,-0.4857262,2.4267633,-3.3614376,-2.2012355,-2.696415,1.954321,-1.1370512,-3.5028841,3.4202816,-0.5467783,0.9767432,-1.7417095,3.5188398,2.332778,2.2687986,1.1156969,-0.6097945,1.3767527,1.4758099,0.24278416,-1.4177848,-0.5416211,-3.1775155,-0.07987865,-1.7628802,-0.5362698,1.3793544,-0.74005765,-1.7676252,3.067953982937416,3.504025924891472
-3.1764023,-1.7952917,-0.07504966,-3.0543737,-0.65693986,-1.8168362,-2.348517,-1.2177951,0.30365536,0.27769908,-0.5042708,-0.52039814,0.307105,-1.8470194,-0.38974297,1.6006057,0.20679063,0.1137351,0.28698832,-0.7787576,-0.8886744,-0.15003113,-0.8699591,1.2804126,-0.18783395,-0.3191835,1.516862,0.7259375,-0.71042997,0.3294249,-0.3269457,-0.58717525,0.6243446,-0.717921,0.06210164,-0.14520025,1.0314094,0.1923663,0.7208872,1.9696327,-0.7405031,-0.49481598,-0.6862111,-0.6676312,-1.7229772,-0.08814362,0.12061841,0.3790589,-2.3197613,-0.16955253,2.966119205904409,2.521500634989869
10.229319,1.8028833,-1.7722858,-1.1122056,-0.6439369,0.38390473,3.8967242,0.105703056,0.8831119,0.50906336,1.6767721,-0.7880478,-2.9010944,-1.9968438,0.06422886,5.4639635,1.2305174,3.9302711,2.073487,0.3831028,1.6093411,-0.0016036481,-3.58464,2.9128106,0.8747128,0.4285518,-0.7668053,-1.2485983,-0.6040061,1.2649632,-1.6277924,-0.07091798,0.12599495,-0.16185035,-1.1143919,-0.43703827,3.659972,0.48703378,-1.3908112,-1.7414151,0.7371162,-2.7820566,0.5466318,-3.9708452,0.25966045,-0.8192143,-1.1047816,-0.2675659,-2.3743355,0.55834866,-7.997129128219852,5.087304038202065
9.243648,0.013704278,-1.5390608,-2.1268597,-3.0057852,-0.7197261,-1.0644895,0.27610838,-0.87060636,1.1966064,0.032967288,-0.1910903,-2.93752,-5.132298,-0.4475134,0.688571,-1.0577533,1.7759557,-0.2749949,-1.4164472,-0.6632973,0.7488278,-2.202292,-0.73433435,0.8879681,0.9242547,-1.5950403,-3.8914711,2.0835695,-3.6078033,-2.3663955,-2.1276622,-1.2509552,0.9258434,3.7881112,-2.6489778,-4.751604,-1.3244615,2.2944992,-0.36408255,1.4628928,1.3103392,0.7179922,-1.683249,-2.7036521,-1.9824502,0.23419552,-3.2914746,1.2730107,2.7967298,-6.560612679518234,4.2773153468458025
-4.034161,-0.37718004,1.2065651,-2.2704797,0.5580808,-1.1484874,0.7071865,-0.06549147,-0.038538888,-0.95819014,0.25725216,-1.0602554,-0.4828299,-3.0784802,0.99923724,1.336085,-0.04497415,0.8018539,-0.0723564,2.5722754,0.21763548,-1.530922,0.01380581,0.961044,-1.4129454,0.04603927,-0.3913567,0.08753291,0.5284331,2.079384,-2.5232518,-0.34032446,0.22740132,-1.7162608,0.58067834,-3.6217883,0.97380936,1.5006075,0.5783018,0.19233032,0.2877701,-2.3180184,1.0142002,0.9989529,0.427523,1.5173309,-2.062897,0.7139956,0.4610859,1.5360416,4.959107125085477,1.8058442497982963
-5.632103,-0.4556493,1.0998422,-2.9710765,-0.40924418,0.40325266,0.90561503,1.8669417,0.53213334,0.25436613,-1.7997445,1.8901968,1.3097166,-1.1298014,-0.002716124,1.1302633,-1.224367,-0.9682943,1.1488801,0.79148734,0.9641205,-0.20694412,1.2748332,0.53019893,-0.88877857,-0.030631125,-0.4433999,-1.1141454,-1.3926893,-2.3637729,-1.5278537,-2.3766932,-1.0626425,1.4556855,0.53098047,-1.5454638,0.89784557,2.0578558,-1.7780081,0.86273557,0.42622435,-1.840774,0.40928617,-2.3566184,0.52347124,0.57907563,1.0925071,0.0473347,2.2994027,0.44552195,4.350769350757717,0.45408886134003773
-3.5868752,-1.4574956,1.6354085,-2.0474284,-0.15494479,-1.5457537,0.009537846,-0.4462095,0.3394602,-0.016989112,6.185571,2.39819,0.15849549,-0.7370305,-1.7553995,1.0622288,-3.0655437,0.2712637,0.5804762,0.25420123,-0.24269272,1.1758187,0.07268502,-0.013545841,0.88566726,0.5923257,0.09996188,1.2992723,-0.8551945,1.0651901,2.1959448,1.3405972,-0.13794132,0.63857734,-1.4089874,-1.9704841,-2.8541675,1.1289946,-1.3587523,-0.8459635,-1.3370693,-2.1073072,1.5315883,0.22344396,1.1184032,-1.0843297,0.6958359,0.19228801,0.037133113,2.676025,4.744871366073624,2.7086276957021305
11.234404,0.30139446,-1.0426363,-2.123151,-2.816512,0.15074758,0.8119756,-1.1035737,2.436883,-1.9363741,0.7220803,-0.22874613,-0.2607306,0.36721885,-0.53041863,1.0538323,-2.0086312,1.7781441,0.70607096,0.49619314,-1.6986977,0.906978,0.9145094,-0.8022912,0.5760683,2.4213164,-0.8018757,-0.73459613,0.25027293,0.52858907,1.2821178,-2.601927,0.28976348,-0.7059241,2.0045125,1.1415707,-1.5098963,0.9711085,0.28564933,0.8740967,-0.64436466,-0.037391454,1.1446307,0.19220701,-0.6183375,1.0598549,1.8220304,-0.3917079,0.5954143,-1.2935495,-6.844826449833491,5.785050975737644
-2.7520573,-0.068445325,-0.07429241,-2.795491,-0.7478072,-0.71903837,0.9530926,0.24967448,0.51421726,0.45315504,-0.8928353,-0.84544873,1.6107906,-2.0776756,-0.38960445,1.420721,-0.59121454,-1.5908905,0.12223471,1.643564,-0.09309407,2.2252903,-2.0673482,1.3154435,-1.3300605,-0.17448294,1.3739676,-1.9672489,0.5408765,0.29022324,1.9062957,-0.18784267,0.27090502,0.20314108,2.4246497,1.0251813,2.3516216,0.8354652,-3.2536757,0.6518588,-2.6289606,0.30405813,-1.3151698,0.13871033,1.473492,-1.8627474,-1.9288955,-0.044452857,1.3322277,0.78966415,4.212395833066943,1.0198886959249869
-3.1176782,-1.0809271,0.24676062,-3.5696456,-2.4266016,0.14183654,-1.4042088,0.24240945,-1.148507,-1.6769472,-0.73813015,0.4667295,-0.07499191,1.4131496,-3.9301145,0.69024205,1.8950356,1.152487,0.55261457,3.3437366,0.8198266,-0.7499164,-2.4696298,-0.90394056,0.906998,-0.73640144,0.8291706,-0.7731674,1.0417869,-3.86368,-0.33260053,0.043299526,-2.3444586,-0.1676869,-1.0343344,1.3454676,2.3688521,-2.0991926,-2.5765903,1.939118,0.18302043,-0.017931052,-0.024182633,-1.8836213,-2.2615688,-0.0098502785,1.9182198,0.61832905,-1.268121,-0.9410966,4.367125239534598,0.7552422591083677
-5.958147,-4.195584,-0.50385606,2.8692617,-2.0957725,-0.13926084,0.41088548,-1.2595493,-1.0230172,-0.7720598,-1.2551613,-3.175916,-1.9687185,-3.3543146,-1.0259763,-0.9625887,0.67407495,1.7868987,-0.9807542,-0.95846367,1.1308696,0.7833121,0.22193724,-1.3903153,3.8366659,-1.7705511,1.787087,1.4613622,-0.43549493,1.0116438,-0.16883227,0.28750917,0.9801714,-1.5711265,0.6647712,0.68577373,-1.1953535,-1.6570063,-1.0112731,0.67752534,-0.4581715,-0.26889306,-0.89364845,-0.44133878,0.6913168,-1.1284026,1.6060807,-0.85343647,0.6234796,2.9001534,2.769198932272158,7.9904293985734896
-4.352663,-1.7004286,0.22954723,-3.0700731,0.13674657,-0.45799974,-1.7276238,-0.9229038,0.9446141,-0.57164216,0.6311031,0.39189237,1.4211004,-0.21458098,1.5010849,0.7616443,-0.68015575,0.29967797,1.1009736,2.0500975,-0.5925036,0.98169607,2.382237,0.43624234,0.7734031,1.8012227,-0.7951493,0.5121977,-0.38325974,-0.5988738,-1.8763769,0.7627014,-0.7288631,-0.34817886,-2.0385718,-0.5516325,-1.6284324,1.3452121,-2.8269715,0.19084536,0.3542691,0.87571585,-0.676227,2.4419963,-0.1560346,0.22995381,-0.04928155,-2.900185,-1.7623607,-2.238413,4.632049602042301,1.8358664722549358
-1.8976946,-1.7849132,0.18630847,-3.2560122,-0.37129772,-0.7395574,-2.1970234,0.18775077,1.9255536,-0.921417,-0.41221696,1.7447742,-0.22899516,3.0075877,1.446472,0.67194384,-0.4181775,-0.023097187,0.58803874,0.84218246,0.19631836,-1.6489047,-0.9579104,0.73243463,1.7214463,0.036113128,-0.58099526,-0.10709117,-0.96161044,1.6957725,1.6931498,-0.04824085,-0.33635452,1.0271237,-0.6634911,0.49475178,1.5458648,0.43511885,-0.07844129,0.88163066,-2.1635218,-1.3791261,-1.329197,-0.22169122,0.13445592,-1.6638118,0.7755698,-0.98349583,0.7263883,0.676299,2.972906245006411,3.39095584095161
-6.865885,-1.173288,0.34405077,-3.2154405,0.40901,1.1805564,2.4832406,-0.29691756,-0.62489784,-1.9402764,-1.8246454,-1.2693368,0.059206292,-1.097497,1.1767354,-3.284605,-0.42711818,-1.4187026,3.1890333,-2.025243,0.92847574,-1.7380992,2.187283,1.9424834,-1.5957396,-0.2792418,-1.5592042,-1.0957103,0.7982798,-1.5503471,-0.23687805,-0.35198504,-0.72273356,-1.4954128,-1.037537,0.43456966,1.0306447,1.715202,-2.5761538,-0.28124255,0.03262457,-3.3778918,-1.3984505,-0.99139476,4.7630024,-2.4449706,-2.7987363,-0.6350681,3.8411505,0.6428377,4.777954301713959,0.7900568272083811
6.7314506,0.03919664,-0.5223745,-3.7783217,-2.7738633,-0.19005238,-0.4213917,1.5823514,-0.56348616,-0.42953324,-1.8506645,2.551508,1.5368211,0.45361674,-0.97172093,-1.5454289,-0.18592833,1.889867,1.5802351,1.4020616,0.1967544,-1.0833075,-1.3268188,-2.645312,-1.7020103,1.1404946,0.2652023,-0.513519,0.8611842,-0.77450126,0.124465026,-1.1720335,0.24544694,0.6806028,1.1989064,-0.3893054,1.8155302,-2.0081244,-2.720601,0.7107844,0.8850145,1.1676807,-0.81389743,0.5412711,-0.22214563,0.34370306,1.0677047,-0.29270306,-1.71829,0.028918326,-5.632455426348252,4.492768058592507
9.486889,0.4955249,-1.5125877,-0.5377899,2.3422022,-1.232063,-1.2839749,1.3242111,0.41616938,3.0327897,-3.5272698,-0.47357845,-0.7969425,-1.1195968,-0.8452296,-3.4900625,-0.021872014,0.92477787,-0.6726071,0.2712258,1.3406057,-1.0709932,-0.39847994,3.1938245,-0.32710683,0.8466,-0.25786155,-0.7806581,1.4550474,1.423983,-1.3609976,-2.000159,-0.3644097,1.4558622,-0.81782025,0.8624127,0.65683407,0.42778122,-0.0039106905,0.4628238,1.334085,2.3644474,1.2224598,2.1242228,1.2984726,-0.67571783,0.9766708,1.9831109,2.084109,1.0673873,-7.443269346999695,2.7360432876441685
7.448916,1.2347002,-1.421257,1.700172,3.1290195,-0.7283938,-0.8487871,0.67696667,0.83478826,-0.7295974,1.4020808,0.9292693,-0.26068708,3.1823864,-0.6071557,-0.4735171,1.9977378,1.864356,0.3463127,-1.9840807,1.5202684,-1.9191831,0.97102904,-0.90656435,1.2219032,0.58141685,-1.3049645,-0.17472547,-0.85387653,-0.30571127,-0.9846555,-0.5720727,-2.2785196,-0.7035167,-0.32238936,2.1034603,0.5185695,0.48508623,1.0034693,0.7445646,0.840775,0.34788895,1.2911443,-0.357608,1.3838735,0.74762064,0.7882425,1.1627344,0.5901224,-1.2243321,-6.222145990334764,2.0583000175362485
-5.163114,-0.0874542,-0.13254812,-3.2373242,0.8614657,2.4591753,-1.59499,-1.2982072,-0.83360595,-0.4580528,1.0223138,-0.47695407,0.30651516,-2.274841,0.40312436,0.38638324,-2.5263524,-0.2732572,1.9654233,-0.17979164,1.8978541,1.0446433,1.8417747,-0.28790373,0.061799757,2.9526188,0.067098744,0.97766733,0.26837796,1.348967,-0.93572855,0.44196188,1.772117,-1.3469892,-0.41143036,-0.16976489,-0.99528843,1.5937937,0.36794624,-0.7903926,-0.6303793,-0.30110833,3.100949,-0.66907185,-1.3762839,2.0914521,-3.2084756,-0.038418934,1.7268051,1.4450276,4.277991413367651,0.23998720226500253
-4.4586177,-0.8338194,0.046280954,-3.8502636,-0.26229435,0.41153857,-0.8951284,-1.3561159,1.0926834,-0.17292364,-0.5597995,-1.6023891,0.38442588,-3.0404859,2.050508,-1.6582013,-0.7743536,-2.1285763,-0.3498766,1.1429121,1.0744482,1.8456402,0.21169761,-0.5045464,-2.985195,-0.3608285,-0.5991009,-1.1220129,-0.40468597,1.6336606,0.34054154,-1.8815722,0.61052966,0.053579066,-0.69783115,2.4014728,-0.10219315,-0.35034555,-2.1616006,-1.8090603,-0.5811044,1.112525,1.719861,-1.3654553,-0.90769434,-0.4972519,-0.846309,0.006342858,-0.34427765,1.5984818,3.943444809862711,0.49823359520457977
12.614392,0.7818064,-1.5605552,-2.8776064,-1.910669,2.2877462,1.2721016,0.20682397,0.9004459,-0.17237413,1.6634449,1.0707538,-0.18625759,-0.59596604,-1.1003627,-0.6598668,0.8369841,0.77216995,1.576855,1.6292524,0.42233443,-0.36766085,-1.1391219,-0.35508057,-1.6252034,1.1510516,-1.4555365,-1.8079507,-0.28802192,-0.45773497,2.2536032,-0.9368327,-2.6594996,-0.03549797,-0.07297403,-0.0915283,2.243625,-3.3925784,1.4308271,-0.5082255,-0.102466576,0.6887404,0.13666962,-0.43046895,-0.95692796,-0.11226538,0.09013878,2.1332414,-0.44085184,-0.40165448,-8.30153669184178,4.747477035241262
-3.048207,-1.8991129,-0.33396557,-2.7137015,0.13096818,-0.3484679,0.8723547,0.41699696,-1.9944205,0.5679658,-1.3343351,0.1552792,-2.5593612,-0.73442745,2.155282,1.7179983,2.493874,-0.6128559,-0.83869106,-1.9347388,-1.1906718,1.2179002,-0.65132916,-0.06859544,-0.7642136,0.3594571,-0.8395556,2.571252,-0.68289095,-1.1222712,-0.8029425,0.094367065,0.43354142,0.8419811,-2.1770818,-0.15336391,-1.0305284,0.6135758,2.7245512,0.9159347,0.70988435,1.9598844,-1.0985607,2.2028432,-0.2657714,2.0435824,0.7545868,-2.54142,-2.252343,1.5746742,1.927324061585019,1.313505301873479
-4.0304403,-1.0011145,-0.16799018,-0.9712328,1.0336068,1.6580737,0.9079245,0.81604034,0.31671596,-1.1722519,0.7752884,-1.3306774,-1.2572201,-1.7002811,-1.3686391,-3.5592666,1.0011178,-0.77239215,0.72816557,0.23322156,-0.9867275,0.48024258,0.18189004,0.9059377,-0.3751261,0.92680365,-1.3495586,1.3470323,-0.43916237,0.40007213,0.5278729,1.6310987,-1.1689728,0.47914958,-0.065743014,0.2441601,0.4478452,2.4528835,0.5373717,-0.20513761,-0.66033226,0.006228734,1.5999787,3.4426618,0.50373334,0.34002998,-0.19558027,0.6183361,0.2406307,1.6298724,4.264852273244233,1.0199440273892184
11.042684,-0.58448815,-0.4828062,-2.0229473,0.6309692,-1.1734974,-1.5767004,0.7274641,-2.2150464,2.8911326,0.7265945,2.2932415,3.7800727,-0.9842704,1.0361881,2.115997,0.14062141,-2.0303621,0.05223848,0.4901803,-1.0144653,1.1413227,0.4507987,-2.073635,1.3527391,-0.3971271,-0.4404608,0.96781176,-0.62210715,-0.5757353,-3.6114137,0.9271133,3.0836372,0.35720685,0.83401895,-1.083164,0.02745232,0.06792736,-0.87609744,-1.3055398,1.3383232,-0.21698767,-0.29198617,-0.44269285,-0.32358733,2.406415,0.83938265,3.7016897,0.024009496,0.39608493,-6.598165292968001,3.6250282500401214
-2.2187974,-0.37711862,-0.6367274,-2.007063,1.2774131,-0.37517536,0.36156762,-0.8711618,-2.2968788,1.8229384,-0.32457212,2.6265912,-0.8101962,0.054585982,-2.0610938,-2.0968451,-0.14273748,2.3197474,0.19913255,0.1836283,0.83822495,0.13909888,-1.6277249,0.353177,0.8597825,-0.43735695,-1.9843551,0.8955316,-1.7957228,0.78099924,0.32803047,0.015008621,-2.6735682,-0.29921785,3.949763,-3.1824136,-0.72664595,-0.941612,-3.8229177,-0.99921656,-0.82607913,-0.7570156,-0.5104099,0.62388885,-1.1827421,1.5275103,-2.3187075,2.1637611,-0.36636767,-1.442795,3.38672308032018,1.7682269945730824
6.0458837,0.12013667,-0.7055372,-2.2390485,-3.5899992,-1.4490516,1.2398366,-1.8250483,3.209637,1.0462105,-2.2640166,-1.7322706,0.9229915,-2.544776,0.35272157,1.9448752,1.2678722,-1.9584947,0.4872141,1.0655264,-1.3478646,-0.88843477,-1.734186,-1.5932307,2.9772854,0.34062967,-0.82011145,0.26336825,0.76579005,-1.9824001,1.1387963,0.7850814,1.281963,-1.4207675,-1.1097862,-0.59509027,-1.2197554,0.07204459,-1.8909109,0.22209804,1.3522666,1.3112779,-0.5793525,-1.1998686,-1.1959691,-0.45285526,-1.3133526,-0.91060567,0.29122627,0.36169794,-6.081783031336152,4.746321632760419
-3.726834,0.22755995,0.30378658,-2.291725,-1.2660164,-1.2365601,0.24296941,0.12054983,-1.9241012,-1.5989912,0.86446464,0.884686,1.5729235,3.1567726,-1.3540448,0.6922724,1.2054315,-0.24959926,-0.1366753,0.4274764,-1.1289554,-0.07181327,0.15214765,-1.1940917,0.6107743,0.7395508,-1.1534997,1.7736335,-0.8604332,1.556727,-0.081637755,-0.7357317,0.28293142,-1.771873,1.6073155,-2.070622,-1.3835043,0.11134283,-0.18306525,-0.35215053,1.6603955,-1.3948702,-2.4731865,2.060385,-2.0139306,-1.1849372,-0.11274059,1.0920511,-0.21341318,0.6812792,3.3412583956359283,2.9984828065521842
6.523491,1.6288383,-0.60297567,1.9166973,5.7243204,0.2783182,-1.5842665,1.3489078,1.67692,-0.6969809,1.0165582,1.4258901,-1.2098409,-2.2614417,2.3249092,1.7248265,2.2927701,-0.95883137,1.0344638,1.0999,0.47910324,0.7111858,2.6486745,0.5543859,0.38860208,0.8846862,-0.52873677,-0.8279654,0.24338132,1.4965249,2.9786415,1.931236,-0.14414546,-1.9275979,-1.6124698,-0.7462833,0.57614505,1.1410265,-0.48767364,0.46251532,0.7378718,1.0503685,0.2440204,0.024749205,-1.1833031,-0.030208796,-1.2607404,-0.98614854,-3.1354942,0.4701842,-5.986973150403697,1.414063379726378
-0.63053375,-0.44592732,0.33021381,-2.8717542,1.1153175,2.3719847,-1.1389545,2.021754,-1.4006542,1.1408575,-0.79911184,-0.48346138,-0.61581457,-0.1940674,-1.2485969,0.4281887,-0.34906894,0.0979121,-0.496602,0.5246092,2.7320085,3.1394336,-0.79219085,-3.3961747,-0.5831547,-0.05220759,1.4476928,1.5144026,2.777853,-1.4073923,0.8253143,-1.3523146,1.3355843,3.5001373,0.6921271,2.0086775,-0.013572037,-1.2152518,-0.81481886,0.6206181,0.22041433,0.8364725,0.5636528,1.5279052,-0.9130342,-0.47606492,2.6129756,-0.43385494,0.38350645,-2.6929545,2.5914825196016356,-0.01718739270885397
